question_id,type,year,course,unit_after,topic_after,lesson_after,stem_status,choice_status,answer_status,math_status,katex_status,media_status,mapping_status,review_required,notes
APCALC-BC-PRACTICE-2016-MCQ-012,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-013,mcq,2016,AP Calculus BC,7,U7,APCALC-U7,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-014,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-015,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-016,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-017,mcq,2016,AP Calculus BC,8,U8,APCALC-U8,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-018,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-019,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-020,mcq,2016,AP Calculus BC,9,U9,APCALC-U9,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-021,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-022,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-023,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-024,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-025,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-026,mcq,2016,AP Calculus BC,4,U4,APCALC-U4,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-027,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-028,mcq,2016,AP Calculus BC,8,U8,APCALC-U8,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-076,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-077,mcq,2016,AP Calculus BC,1,U1,APCALC-U1,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-078,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-079,mcq,2016,AP Calculus BC,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-080,mcq,2016,AP Calculus BC,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-081,mcq,2016,AP Calculus BC,6,U6,APCALC-U6,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-082,mcq,2016,AP Calculus BC,4,U4,APCALC-U4,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-083,mcq,2016,AP Calculus BC,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-084,mcq,2016,AP Calculus BC,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-085,mcq,2016,AP Calculus BC,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-086,mcq,2016,AP Calculus BC,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-087,mcq,2016,AP Calculus BC,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-088,mcq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-089,mcq,2016,AP Calculus BC,4,U4,APCALC-U4,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-090,mcq,2016,AP Calculus BC,8,U8,APCALC-U8,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-091,mcq,2016,AP Calculus BC,7,U7,APCALC-U7,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-MCQ-092,mcq,2016,AP Calculus BC,6,U6,APCALC-U6,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-FRQ-01,frq,2016,AP Calculus BC,9,U9,APCALC-U9,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-FRQ-02,frq,2016,AP Calculus BC,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-FRQ-03,frq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-FRQ-04,frq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-FRQ-05,frq,2016,AP Calculus BC,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-BC-PRACTICE-2016-FRQ-06,frq,2016,AP Calculus BC,10,U10,APCALC-U10,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-001,mcq,2015,AP Calculus AB,6,U6,APCALC-U6,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-002,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-003,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-004,mcq,2015,AP Calculus AB,7,U7,APCALC-U7,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-005,mcq,2015,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-006,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-007,mcq,2015,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-008,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-009,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-010,mcq,2015,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-011,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-012,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-013,mcq,2015,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-014,mcq,2015,AP Calculus AB,1,U1,APCALC-U1,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-015,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-016,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-017,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-018,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-019,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-020,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-021,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-022,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-023,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-024,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-025,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-026,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-027,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-028,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-076,mcq,2015,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-077,mcq,2015,AP Calculus AB,8,U8,APCALC-U8,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-078,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-079,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-080,mcq,2015,AP Calculus AB,4,U4,APCALC-U4,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-081,mcq,2015,AP Calculus AB,3,U3,APCALC-U3,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-082,mcq,2015,AP Calculus AB,4,U4,APCALC-U4,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-083,mcq,2015,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-084,mcq,2015,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-085,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-086,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-087,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-088,mcq,2015,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-089,mcq,2015,AP Calculus AB,4,U4,APCALC-U4,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-090,mcq,2015,AP Calculus AB,6,U6,APCALC-U6,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-091,mcq,2015,AP Calculus AB,4,U4,APCALC-U4,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-MCQ-092,mcq,2015,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-FRQ-01,frq,2015,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-FRQ-02,frq,2015,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-FRQ-03,frq,2015,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-FRQ-04,frq,2015,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-FRQ-05,frq,2015,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
LUCID-AB-PRACTICE-2015-FRQ-06,frq,2015,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-001,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-002,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-003,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-004,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-005,mcq,,AP Calculus AB,8,U8,APCALC-U8,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-006,mcq,,AP Calculus AB,1,U1,APCALC-U1,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-007,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
